200700	18.833
201000	17.551
201300	16.181
201600	15.057
201900	14.435
202200	14.139
202500	15.035
202800	16.702
203100	17.604
203400	17.873
203700	17.685
204000	17.282
204300	17.175
204600	17.202
204900	17.416
205200	17.927
205500	18.28
205800	18.308
206100	18.226
206400	18.171
206700	18.198
207000	18.198
207300	18.226
207600	18.308
207900	17.955
208200	17.362
208500	17.282
208800	17.416
209100	17.335
209400	17.202
209700	17.069
210000	16.832
210300	16.569
210600	16.412
210900	16.386
211200	16.412
211500	16.516
211800	16.726
212100	16.911
212400	16.963
212700	16.858
213000	16.7
213300	16.62
213600	16.673
213900	16.805
214200	16.937
214500	17.016
214800	17.095
215100	17.148
215400	17.069
215700	16.884
216000	16.726
216300	16.673
216600	16.7
216900	16.726
217200	16.673
217500	16.647
217800	16.7
218100	16.805
218400	16.937
218700	17.016
219000	16.99
219300	16.832
219600	16.673
219900	16.62
220200	16.568
220500	16.516
220800	16.542
221100	16.568
221400	16.568
221700	16.594
222000	16.673
222300	16.752
222600	16.858
222900	16.963
223200	16.963
223500	16.858
223800	16.7
224100	16.594
224400	16.568
224700	16.568
225000	16.647
225300	16.779
225600	16.832
225900	16.884
226200	17.016
226500	17.149
226800	17.202
227100	17.069
227400	16.832
227700	16.595
228000	16.438
228300	16.438
228600	16.464
228900	16.542
229200	16.62
229500	16.647
229800	16.7
230100	16.779
230400	16.858
230700	16.832
231000	16.622
231300	16.438
231600	16.412
231900	16.205
232200	15.843
232500	15.894
232800	16.204
233100	16.412
233400	16.648
233700	16.779
234000	16.7
234300	16.594
234600	16.594
234900	17.257
235200	17.765
235500	17.176
235800	16.361
236100	15.946
236400	15.997
236700	16.126
237000	16.204
237300	16.282
237600	16.36
237900	16.36
238200	16.386
238500	16.516
238800	16.647
239100	16.647
239400	16.542
239700	16.49
240000	16.412
240300	16.386
240600	16.386
240900	16.36
241200	16.36
241500	16.308
241800	16.282
242100	16.101
242400	15.588
242700	15.132
243000	15.03
243300	15.207
243600	15.511
243900	15.869
244200	16.204
244500	18.547
244800	21.277
245100	21.598
245400	21.044
245700	19.982
246000	18.639
246300	18.282
246600	19.054
246900	19.612
247200	19.641
247500	19.472
247800	19.109
248100	18.665
248400	18.5
248700	18.582
249000	18.527
249300	17.821
249600	16.649
249900	15.817
250200	15.435
250500	15.032
250800	14.906
251100	15.207
251400	15.665
251700	15.971
252000	16.544
252300	17.389
252600	17.71
252900	17.737
253200	17.684
253500	17.792
253800	18.008
254100	17.631
254400	16.649
254700	15.792
255000	15.485
255300	15.359
255600	14.857
255900	14.36
256200	14.311
256500	14.732
256800	14.856
257100	14.981
257400	15.871
257700	16.701
258000	17.016
258300	17.095
258600	17.175
258900	17.362
259200	18.174
259500	18.692
259800	18.2
260100	17.47
260400	16.99
260700	17.15
261000	17.335
261300	16.964
261600	16.335
261900	15.817
262200	15.46
262500	14.957
262800	14.508
263100	14.409
263400	14.459
263700	14.632
264000	14.931
264300	15.639
264600	16.439
264900	16.7
265200	16.779
265500	16.884
265800	16.99
266100	17.229
266400	18.147
266700	19.053
267000	18.831
267300	17.983
267600	17.203
267900	16.884
268200	17.07
268500	17.096
268800	16.753
269100	16.308
269400	15.767
269700	15.333
270000	15.081
270300	14.781
270600	14.606
270900	14.756
271200	15.132
271500	15.948
271800	16.727
272100	17.043
272400	17.175
272700	17.202
273000	17.282
273300	17.442
273600	17.603
273900	17.792
274200	17.954
274500	18.008
274800	18.036
275100	17.954
275400	17.792
275700	17.71
276000	17.603
276300	17.469
276600	17.416
276900	17.389
277200	17.309
277500	17.202
277800	17.175
278100	17.149
278400	17.095
278700	17.095
279000	17.095
279300	17.095
279600	17.122
279900	17.202
280200	17.228
280500	17.149
280800	17.095
281100	17.095
281400	17.095
281700	17.122
282000	17.122
282300	17.095
282600	17.095
282900	17.069
283200	17.069
283500	17.069
283800	17.043
284100	17.069
284400	17.175
284700	17.335
285000	17.389
285300	17.335
285600	17.335
285900	17.362
286200	17.362
286500	17.362
286800	17.362
287100	17.442
287400	17.442
287700	16.886
288000	15.82
288300	14.907
288600	14.956
288900	15.333
289200	15.257
289500	15.182
289800	15.308
290100	16.207
290400	16.963
290700	17.016
291000	17.202
291300	17.228
291600	17.228
291900	17.389
292200	17.576
292500	17.792
292800	18.118
293100	18.363
293400	18.335
293700	18.308
294000	18.308
294300	18.253
294600	18.144
294900	18.199
295200	18.971
295500	20.267
295800	20.84
296100	20.638
296400	20.322
296700	19.896
297000	19.444
297300	18.997
297600	18.472
297900	17.954
298200	17.684
298500	17.603
298800	17.765
299100	18.063
299400	18.117
299700	18.117
300000	18.253
300300	18.308
300600	18.009
300900	17.443
301200	16.963
301500	17.044
301800	17.442
302100	17.657
302400	17.819
302700	17.927
303000	17.819
303300	17.656
303600	17.576
303900	17.523
304200	17.469
304500	17.416
304800	17.712
305100	18.008
305400	17.685
305700	16.886
306000	16.076
306300	15.74
306600	15.766
306900	15.461
307200	14.831
307500	14.434
307800	14.286
308100	14.237
308400	14.385
308700	14.682
309000	14.831
309300	15.031
309600	15.588
309900	16.571
310200	17.282
310500	17.416
310800	17.282
311100	17.149
311400	17.282
311700	17.097
312000	16.596
312300	16.517
312600	16.7
312900	16.621
313200	16.516
313500	16.464
313800	16.386
314100	16.36
314400	16.282
314700	15.921
315000	15.208
315300	14.657
315600	14.508
315900	14.409
316200	14.36
316500	14.508
316800	14.956
317100	15.435
317400	16.31
317700	17.309
318000	17.63
318300	17.576
318600	17.389
318900	17.255
319200	17.175
319500	17.362
319800	17.469
320100	17.07
320400	16.491
320700	16.23
321000	16.334
321300	16.412
321600	16.569
321900	16.673
322200	16.49
322500	16.282
322800	16.075
323100	15.792
323400	15.561
323700	15.409
324000	15.257
324300	15.665
324600	15.767
324900	16.576
325200	18.474
325500	19.275
325800	19.303
326100	19.219
326400	19.219
326700	19.219
327000	19.192
327300	19.136
327600	18.997
327900	18.61
328200	18.145
328500	17.792
328800	17.256
329100	16.648
329400	16.543
329700	16.805
330000	16.99
330300	16.963
330600	16.752
330900	16.516
331200	16.334
331500	16.204
331800	16.152
332100	16.126
332400	16.048
332700	16.023
333000	16.074
333300	16.204
333600	16.308
333900	16.23
334200	16.049
334500	15.843
334800	15.74
335100	15.613
335400	15.409
335700	15.333
336000	15.384
336300	15.435
336600	15.536
336900	15.638
337200	15.663
337500	15.766
337800	15.971
338100	16.23
338400	16.412
338700	16.49
339000	16.438
339300	16.23
339600	15.997
339900	15.817
340200	15.715
340500	15.638
340800	15.561
341100	15.46
341400	15.409
341700	15.435
342000	15.435
342300	15.46
342600	15.511
342900	15.536
343200	15.587
343500	15.74
343800	15.998
344100	16.204
344400	16.334
344700	16.438
345000	16.386
345300	16.204
345600	16.023
345900	15.894
346200	15.817
346500	15.817
346800	15.817
347100	15.766
347400	15.74
347700	15.766
348000	15.766
348300	15.766
348600	15.792
348900	15.817
349200	15.894
349500	16.049
349800	16.282
350100	16.516
350400	16.647
350700	16.647
351000	16.516
351300	16.36
351600	16.282
351900	16.23
352200	16.204
352500	16.204
352800	16.23
353100	16.204
353400	16.178
353700	16.282
354000	16.438
354300	16.542
354600	16.621
354900	16.752
355200	16.911
355500	17.069
355800	17.043
356100	16.805
356400	16.595
356700	16.464
357000	16.334
357300	16.256
357600	16.282
357900	16.282
358200	16.282
358500	16.334
358800	16.386
359100	16.49
359400	16.594
359700	16.726
360000	16.911
360300	17.043
360600	17.095
360900	16.99
361200	16.752
361500	16.516
361800	16.412
362100	16.282
362400	15.998
362700	15.92
363000	16.048
363300	16.126
363600	16.178
363900	16.308
364200	16.464
364500	16.595
364800	16.752
365100	16.911
365400	17.096
365700	17.228
366000	17.149
366300	16.937
366600	16.752
366900	16.621
367200	16.516
367500	16.412
367800	16.308
368100	16.308
368400	16.308
368700	16.334
369000	16.412
369300	16.386
369600	16.386
369900	16.516
370200	16.647
370500	16.752
370800	16.911
371100	17.069
371400	17.148
371700	17.016
372000	16.805
372300	16.673
372600	16.568
372900	16.464
373200	16.386
373500	16.282
373800	16.178
374100	16.126
374400	16.152
374700	16.23
375000	16.282
375300	16.36
375600	16.49
375900	16.647
376200	16.805
376500	16.963
376800	16.99
377100	16.596
377400	16.024
377700	15.766
378000	15.817
378300	16.075
378600	16.438
378900	16.726
379200	17.31
379500	19.597
379800	21.334
380100	20.841
380400	19.868
380700	19.164
381000	19.642
381300	19.868
381600	19.472
381900	19.359
382200	19.164
382500	19.025
382800	18.969
383100	18.886
383400	18.914
383700	18.997
384000	18.941
384300	19.108
384600	19.08
384900	18.446
385200	17.685
385500	17.097
385800	16.832
386100	16.858
386400	16.963
386700	16.937
387000	16.622
387300	15.998
387600	15.41
387900	14.931
388200	14.781
388500	15.284
388800	15.715
389100	15.869
389400	16.075
389700	16.1
390000	16.023
390300	15.894
390600	15.74
390900	15.74
391200	15.817
391500	15.843
391800	15.869
392100	15.869
392400	15.792
392700	15.74
393000	15.74
393300	15.715
393600	15.663
393900	15.612
394200	15.561
394500	15.536
394800	15.561
395100	15.689
395400	15.843
395700	15.894
396000	15.92
396300	16.075
396600	16.412
396900	16.673
397200	16.7
397500	16.595
397800	16.49
398100	16.334
398400	16.178
398700	16.1
399000	15.946
399300	15.766
399600	15.663
399900	15.638
400200	15.638
400500	15.638
400800	15.612
401100	15.511
401400	15.435
401700	15.46
402000	15.485
402300	15.511
402600	15.511
402900	15.485
403200	15.511
403500	15.511
403800	15.485
404100	15.435
404400	15.46
404700	15.536
405000	15.485
405300	15.359
405600	15.257
405900	15.308
406200	15.537
406500	15.766
406800	15.792
407100	15.663
407400	15.561
407700	15.536
408000	15.536
408300	15.561
408600	15.561
408900	15.536
409200	15.536
409500	15.536
409800	15.561
410100	15.561
410400	15.561
410700	15.586
411000	15.511
411300	15.435
411600	15.46
411900	15.485
412200	15.536
412500	15.638
412800	15.715
413100	15.766
413400	15.869
413700	15.946
414000	16.075
414300	16.204
414600	16.178
414900	16.126
415200	16.126
415500	16.23
415800	16.334
416100	16.334
416400	16.282
416700	16.204
417000	16.23
417300	16.282
417600	16.36
417900	16.464
418200	16.464
418500	16.412
418800	16.36
419100	16.36
419400	16.386
419700	16.36
420000	16.308
420300	16.334
420600	16.36
420900	16.36
421200	16.386
421500	16.464
421800	16.49
422100	16.36
422400	16.23
422700	16.075
423000	15.843
423300	15.562
423600	15.409
423900	15.69
424200	16.518
424500	18.563
424800	20.037
425100	20.008
425400	20.008
425700	19.98
426000	19.81
426300	19.221
426600	18.309
426900	17.39
427200	16.57
427500	16.308
427800	16.569
428100	16.595
428400	16.36
428700	16.23
429000	16.204
429300	16.126
429600	15.971
429900	15.894
430200	15.869
430500	15.817
430800	15.817
431100	15.843
431400	15.817
431700	15.766
432000	15.74
432300	15.766
432600	15.74
432900	15.74
433200	15.817
433500	15.817
433800	15.766
434100	15.715
434400	15.689
434700	15.689
435000	15.715
435300	15.715
435600	15.663
435900	15.612
436200	15.586
436500	15.586
436800	15.586
437100	15.586
437400	15.586
437700	15.586
438000	15.612
438300	15.612
438600	15.586
438900	15.586
439200	15.561
439500	15.536
439800	15.561
440100	15.586
440400	15.638
440700	15.74
441000	15.792
441300	15.792
441600	15.843
441900	15.971
442200	16.048
442500	16.126
442800	16.204
443100	16.204
443400	16.23
443700	16.256
444000	16.308
444300	16.36
444600	16.334
444900	16.282
445200	16.256
445500	16.282
445800	16.282
446100	16.282
446400	16.308
446700	16.256
447000	16.23
447300	16.23
447600	16.204
447900	16.204
448200	16.178
448500	16.126
448800	16.048
449100	15.971
449400	15.997
449700	16.048
450000	16.023
450300	15.971
450600	15.997
450900	16.023
451200	15.997
451500	15.997
451800	15.971
452100	15.971
452400	16.023
452700	16.023
453000	15.971
453300	15.971
453600	16.023
453900	16.048
454200	16.048
454500	16.048
454800	16.048
455100	16.074
455400	16.152
455700	16.23
456000	16.23
456300	16.204
456600	16.256
456900	16.23
457200	16.256
457500	16.438
457800	16.49
458100	16.412
458400	16.386
458700	16.438
459000	16.49
459300	16.464
459600	16.412
459900	16.412
460200	16.438
460500	16.412
460800	16.308
461100	16.23
461400	16.23
461700	16.256
462000	16.23
462300	16.178
462600	16.152
462900	16.152
463200	16.23
463500	16.178
463800	15.69
464100	15.639
464400	16.101
464700	16.282
465000	16.36
465300	16.412
465600	16.386
465900	17.828
466200	20.182
466500	20.495
466800	19.361
467100	18.336
467400	18.063
467700	18.417
468000	18.665
468300	18.527
468600	18.308
468900	18.199
469200	17.685
469500	16.675
469800	16.438
470100	16.884
470400	17.176
470700	17.202
471000	17.069
471300	16.779
471600	16.334
471900	15.998
472200	15.74
472500	15.74
472800	15.817
473100	15.92
473400	16.153
473700	16.282
474000	16.308
474300	16.412
474600	16.516
474900	16.7
475200	16.726
475500	16.568
475800	16.542
476100	16.516
476400	16.464
476700	16.464
477000	16.595
477300	16.832
477600	16.727
477900	16.179
478200	15.537
478500	15.156
478800	15.333
479100	15.586
479400	15.561
479700	15.435
480000	15.308
480300	15.232
480600	15.257
480900	15.359
481200	15.283
481500	15.106
481800	15.03
482100	15.03
482400	15.005
482700	15.005
483000	14.981
483300	14.956
483600	14.956
483900	14.906
484200	14.906
484500	14.956
484800	14.981
485100	14.981
485400	14.931
485700	14.931
486000	14.981
486300	14.956
486600	14.881
486900	14.956
487200	14.981
487500	14.856
487800	14.856
488100	14.931
488400	15.005
488700	14.931
489000	14.881
489300	14.981
489600	15.03
489900	15.081
490200	15.131
490500	15.081
490800	15.03
491100	15.157
491400	15.308
491700	15.333
492000	15.359
492300	15.46
492600	15.485
492900	15.485
493200	15.561
493500	15.536
493800	15.511
494100	15.536
494400	15.561
494700	15.586
495000	15.638
495300	15.715
495600	15.817
495900	15.817
496200	15.766
496500	15.843
496800	15.869
497100	15.869
497400	15.894
497700	15.843
498000	15.92
498300	15.997
498600	15.946
498900	15.92
499200	15.869
499500	15.894
499800	15.843
500100	15.663
500400	15.638
500700	15.689
501000	15.587
501300	15.435
501600	15.46
501900	15.638
502200	15.792
502500	15.843
502800	15.817
503100	15.766
503400	15.817
503700	15.997
504000	16.126
504300	16.1
504600	16.048
504900	16.023
505200	16.048
505500	16.204
505800	16.334
506100	16.282
506400	16.152
506700	16.074
507000	16.048
507300	16.1
507600	16.23
507900	16.204
508200	16.023
508500	15.946
508800	15.946
509100	15.971
509400	15.997
509700	15.971
510000	15.946
510300	15.946
510600	15.92
510900	15.894
511200	15.92
511500	15.946
511800	15.946
512100	15.971
512400	15.894
512700	15.766
513000	15.663
513300	15.46
513600	15.182
513900	14.981
514200	15.132
514500	16.842
514800	18.445
515100	18.472
515400	18.417
515700	18.417
516000	18.417
516300	18.172
516600	17.819
516900	17.792
517200	17.9
517500	17.873
517800	17.954
518100	17.927
518400	17.604
518700	17.309
519000	17.282
519300	17.362
519600	17.523
519900	17.846
520200	17.658
520500	16.859
520800	16.05
521100	15.74
521400	16.05
521700	16.36
522000	16.36
522300	16.127
522600	15.92
522900	15.869
523200	15.817
523500	15.792
523800	15.817
524100	15.74
524400	15.612
524700	15.561
525000	15.511
525300	15.46
525600	15.435
525900	15.511
526200	15.511
526500	15.409
526800	15.409
527100	15.359
527400	15.333
527700	15.384
528000	15.359
528300	15.333
528600	15.333
528900	15.333
529200	15.359
529500	15.46
529800	15.561
530100	15.586
530400	15.586
530700	15.561
531000	15.485
531300	15.536
531600	15.612
531900	15.561
532200	15.485
532500	15.485
532800	15.536
533100	15.485
533400	15.511
533700	15.511
534000	15.46
534300	15.46
534600	15.359
534900	15.232
535200	15.283
535500	15.384
535800	15.359
536100	15.333
536400	15.359
536700	15.384
537000	15.409
537300	15.485
537600	15.511
537900	15.46
538200	15.536
538500	15.689
538800	15.74
539100	15.792
539400	15.894
539700	15.946
540000	15.869
540300	15.843
540600	15.92
540900	15.971
541200	15.946
541500	15.946
541800	16.023
542100	15.997
542400	15.997
542700	16.074
543000	16.048
543300	15.997
543600	15.971
543900	15.92
544200	15.894
544500	15.92
544800	15.92
545100	15.894
545400	15.946
545700	15.971
546000	15.92
546300	15.92
546600	15.946
546900	15.971
547200	15.946
547500	15.843
547800	15.869
548100	15.869
548400	15.817
548700	15.869
549000	15.843
549300	15.792
549600	15.869
549900	15.92
550200	15.792
550500	15.435
550800	15.081
551100	13.998
551400	12.707
551700	11.612
552000	10.769
552300	10.234
552600	10.298
552900	12.824
553200	15.258
553500	16.52
553800	17.177
554100	17.31
554400	17.9
554700	18.117
555000	18.171
555300	17.846
555600	17.23
555900	16.858
556200	16.648
556500	16.438
556800	16.23
557100	15.92
557400	15.41
557700	14.956
558000	15.031
558300	15.232
558600	15.257
558900	15.308
559200	15.157
559500	15.106
559800	15.131
560100	15.03
560400	15.131
560700	15.156
561000	15.156
561300	15.131
561600	15.03
561900	15.106
562200	15.131
562500	15.156
562800	15.131
563100	15.131
563400	15.156
563700	15.055
564000	15.055
564300	15.131
564600	15.207
564900	15.435
565200	16.811
565500	18.557
565800	20.242
566100	21.159
566400	20.955
566700	20.955
567000	20.869
567300	20.753
567600	20.466
567900	19.868
568200	18.641
568500	16.55
568800	14.882
569100	14.092
569400	13.727
569700	13.559
570000	13.248
570300	12.777
570600	12.222
570900	12.083
571200	14.11
571500	16.412
571800	16.413
572100	15.92
572400	15.435
572700	14.956
573000	16.346
573300	17.954
573600	17.444
573900	16.675
574200	16.179
574500	15.69
574800	15.208
575100	15.005
575400	15.359
575700	15.843
576000	15.894
576300	15.766
576600	15.689
576900	15.536
577200	15.562
577500	15.715
577800	15.715
578100	15.587
578400	15.511
578700	15.664
579000	15.715
579300	15.587
579600	15.46
579900	15.46
580200	15.435
580500	15.283
580800	15.359
581100	15.46
581400	15.409
581700	15.384
582000	15.384
582300	15.511
582600	15.689
582900	15.638
583200	15.46
583500	15.409
583800	15.511
584100	15.536
584400	15.511
584700	15.46
585000	15.435
585300	15.511
585600	15.536
585900	15.612
586200	15.663
586500	15.792
586800	15.766
587100	15.843
587400	16.1
587700	16.048
588000	16.023
588300	15.971
588600	15.92
588900	16.049
589200	16.1
589500	15.971
589800	15.869
590100	15.817
590400	15.792
590700	15.792
591000	15.92
591300	16.048
591600	16.023
591900	15.971
592200	16.049
592500	16.178
592800	16.204
593100	16.075
593400	15.766
593700	15.258
594000	14.756
594300	14.681
594600	14.362
594900	13.945
595200	15.343
595500	17.498
595800	18.472
596100	18.527
596400	18.61
596700	18.775
597000	18.665
597300	18.692
597600	18.692
597900	18.527
598200	18.472
598500	18.309
598800	17.631
599100	16.78
599400	16.179
599700	16.153
