#  Time[s]  	               7 	              20 	              33 	              46 	              59 	        d50_[mm] 	        d85_[mm] 	        d90_[mm] 	      dMean_[mm] 	active_layer_thickness_[m] 	
110000 	               0 	               0 	               0 	               0 	               0 	              59 	              59 	              59 	               0 	               0
111000 	               0 	               0 	               0 	               0 	               0 	              59 	              59 	              59 	               0 	               0
112000 	               0 	               0 	               0 	               0 	               0 	              59 	              59 	              59 	               0 	               0
113000 	               0 	               0 	               0 	               0 	               0 	              59 	              59 	              59 	               0 	               0
114000 	               0 	               0 	               0 	               0 	               0 	              59 	              59 	              59 	               0 	               0
115000 	               0 	               0 	               0 	               0 	               0 	              59 	              59 	              59 	               0 	               0
116000 	               0 	               0 	               0 	               0 	               0 	              59 	              59 	              59 	               0 	               0
117000 	               0 	               0 	               0 	               0 	               0 	              59 	              59 	              59 	               0 	               0
118000 	               0 	               0 	               0 	               0 	               0 	              59 	              59 	              59 	               0 	               0
119000 	               0 	               0 	               0 	               0 	               0 	              59 	              59 	              59 	               0 	               0
120000 	               0 	               0 	               0 	               0 	               0 	              59 	              59 	              59 	               0 	               0
121000 	               0 	               0 	               0 	               0 	               0 	              59 	              59 	              59 	               0 	               0
122000 	               0 	               0 	               0 	               0 	               0 	              59 	              59 	              59 	               0 	               0
123000 	               0 	               0 	               0 	               0 	               0 	              59 	              59 	              59 	               0 	               0
124000 	               0 	               0 	               0 	               0 	               0 	              59 	              59 	              59 	               0 	               0
125000 	               0 	               0 	               0 	               0 	               0 	              59 	              59 	              59 	               0 	               0
126000 	               0 	               0 	               0 	               0 	               0 	              59 	              59 	              59 	               0 	               0
127000 	               0 	               0 	               0 	               0 	               0 	              59 	              59 	              59 	               0 	               0
128000 	               0 	               0 	               0 	               0 	               0 	              59 	              59 	              59 	               0 	               0
129000 	               0 	               0 	               0 	               0 	               0 	              59 	              59 	              59 	               0 	               0
130000 	               0 	               0 	               0 	               0 	               0 	              59 	              59 	              59 	               0 	               0
131000 	               0 	               0 	               0 	               0 	               0 	              59 	              59 	              59 	               0 	               0
132000 	               0 	               0 	               0 	               0 	               0 	              59 	              59 	              59 	               0 	               0
133000 	               0 	               0 	               0 	               0 	               0 	              59 	              59 	              59 	               0 	               0
134000 	               0 	               0 	               0 	               0 	               0 	              59 	              59 	              59 	               0 	               0
135000 	             100 	               0 	               0 	               0 	               0 	               7 	               7 	               7 	               7 	   2.7355995e-06
136000 	       99.936011 	     0.063989284 	               0 	               0 	               0 	               7 	               7 	               7 	       7.0083186 	   2.4798132e-06
137000 	       99.337717 	      0.64623212 	     0.016050468 	               0 	               0 	               7 	               7 	               7 	       7.0881833 	   4.0367191e-06
